id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
46,DMN15102LS,66,0,0,first_order,9397.230478840433,8.242714881896973,182,90.65499939363487,0.0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,DMN15103LS,99,0,0,max_time,8279.075875596383,10.01202392578125,167,467.65977025176875,0.0,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,DMN15332LS,66,0,0,first_order,1336.7053583333438,5.424769878387451,122,11.553585497920501,0.0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,DMN15333LS,99,0,0,max_time,1138.8490719749607,10.027007818222046,170,83.20622634865165,0.0,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,DMN37142LS,66,0,0,max_time,270.9354407374688,10.003432035446167,202,27.81883343862965,0.0,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,DMN37143LS,99,0,0,user,351.13033142327964,1.498162031173706,24,77.3957051871264,0.0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,ECKERLE4LS,3,0,0,first_order,0.699696093119194,0.0002548694610595703,3,1.6267123717805244e-7,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,EG2,1000,0,0,first_order,-998.947393300951,0.05340909957885742,3,2.663862331892184e-6,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,EGGCRATE,2,0,0,first_order,9.48819733910626,0.0008070468902587891,12,4.365927477022666e-7,0.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,ELATVIDU,2,0,0,first_order,54.75111870494287,0.0008718967437744141,22,0.0036743741622789804,0.0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,ENGVAL2,3,0,0,user,0.0008768839787763675,0.002505064010620117,63,0.42368153025156463,0.0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,ENSOLS,9,0,0,first_order,788.5397866682579,0.07116413116455078,104,0.00035226436354574757,0.0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,ERRINROS,50,0,0,first_order,40.54798473000432,0.056668996810913086,302,0.1133936628829055,0.0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,ERRINRSM,50,0,0,first_order,38.67556259018825,0.08261895179748535,355,0.09728637170937668,0.0,619,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,EXP2,2,0,0,first_order,2.265862063394101e-12,0.0007441043853759766,18,2.3388093594393836e-6,0.0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,EXPFIT,2,0,0,first_order,0.2405105939990697,0.0015659332275390625,36,3.049549507646376e-6,0.0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,EXTROSNB,1000,0,0,max_time,0.012563342828357736,10.007926940917969,512,0.06011575080810146,0.0,879,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,FBRAIN3LS,6,0,0,user,0.3878739781281799,0.37308502197265625,45,0.4518345678524472,0.0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,FLETCHCR,1000,0,0,user,988.5564951788807,0.20039987564086914,14,3.2723834646484082,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,GAUSS1LS,8,0,0,user,5014.022336572962,0.018182992935180664,35,9295.984334550143,0.0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,GAUSS2LS,8,0,0,user,9158.139582026257,0.0,0,959085.9061383605,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,GAUSS3LS,8,0,0,user,17851.238426867174,0.01928114891052246,39,134564.91007347387,0.0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,GAUSSIAN,3,0,0,first_order,1.1279327752182386e-8,0.00015807151794433594,3,1.8244760845699057e-8,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,GBRAINLS,2,0,0,first_order,28.515858189404685,0.07236218452453613,28,0.0006148422746668989,0.0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,GENROSE,500,0,0,max_eval,289.10550738520004,3.009932041168213,576,11.454164671031611,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,GROWTHLS,3,0,0,first_order,12.452351322466274,0.004312992095947266,56,0.0649412453893785,0.0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,GULF,3,0,0,user,4.9842633468810424,0.009023189544677734,41,2.7036538322001116,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,HAHN1LS,7,0,0,user,44444.966766839265,0.008465051651000977,33,5.747649612949898e8,0.0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,HAIRY,2,0,0,first_order,20.0,0.004282951354980469,116,1.4155082361545783e-7,0.0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,HATFLDD,3,0,0,first_order,2.71728573357425e-7,0.003198862075805664,59,5.4994589793593935e-6,0.0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
